Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name,group
Shanghai,PM2.5 - Principal,19FEB15:00:00:00,2015,2,19,0,41,115,Unhealthy for Sensitive Groups,40,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,19FEB15:06:00:00,2015,2,19,6,23.3,75,Moderate,21,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,19FEB15:12:00:00,2015,2,19,12,18.7,65,Moderate,18,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,19FEB15:18:00:00,2015,2,19,18,16,59,Moderate,18,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,20FEB15:00:00:00,2015,2,20,0,21.6,71,Moderate,19,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,20FEB15:06:00:00,2015,2,20,6,22.9,74,Moderate,24,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,20FEB15:12:00:00,2015,2,20,12,18.3,64,Moderate,18,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,20FEB15:18:00:00,2015,2,20,18,18.7,65,Moderate,20,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,21FEB15:00:00:00,2015,2,21,0,20.7,69,Moderate,21,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,21FEB15:06:00:00,2015,2,21,6,29.1,87,Moderate,35,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,21FEB15:12:00:00,2015,2,21,12,59.4,153,Unhealthy,59,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,21FEB15:18:00:00,2015,2,21,18,77.9,163,Unhealthy,77,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,22FEB15:00:00:00,2015,2,22,0,87.8,168,Unhealthy,96,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,22FEB15:06:00:00,2015,2,22,6,113.3,181,Unhealthy,112,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,22FEB15:12:00:00,2015,2,22,12,103.1,176,Unhealthy,110,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,22FEB15:18:00:00,2015,2,22,18,160.1,211,Very Unhealthy,162,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,23FEB15:00:00:00,2015,2,23,0,94,171,Unhealthy,85,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,23FEB15:06:00:00,2015,2,23,6,40.2,113,Unhealthy for Sensitive Groups,38,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,23FEB15:12:00:00,2015,2,23,12,49.2,135,Unhealthy for Sensitive Groups,52,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,23FEB15:18:00:00,2015,2,23,18,65.8,156,Unhealthy,64,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,24FEB15:00:00:00,2015,2,24,0,54.1,147,Unhealthy for Sensitive Groups,50,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,24FEB15:06:00:00,2015,2,24,6,44.4,123,Unhealthy for Sensitive Groups,42,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,24FEB15:12:00:00,2015,2,24,12,41,115,Unhealthy for Sensitive Groups,43,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,24FEB15:18:00:00,2015,2,24,18,44.8,124,Unhealthy for Sensitive Groups,42,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,25FEB15:00:00:00,2015,2,25,0,49.2,135,Unhealthy for Sensitive Groups,42,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,25FEB15:06:00:00,2015,2,25,6,28.3,85,Moderate,25,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,25FEB15:12:00:00,2015,2,25,12,22.8,74,Moderate,985,UG/M3,1 Hr,Invalid,1
Shanghai,PM2.5 - Principal,26FEB15:00:00:00,2015,2,26,0,31,91,Moderate,31,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,26FEB15:06:00:00,2015,2,26,6,29.8,88,Moderate,34,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,26FEB15:12:00:00,2015,2,26,12,84.6,166,Unhealthy,100,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,26FEB15:18:00:00,2015,2,26,18,59.1,153,Unhealthy,45,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,27FEB15:00:00:00,2015,2,27,0,40.6,114,Unhealthy for Sensitive Groups,40,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,27FEB15:06:00:00,2015,2,27,6,24.7,77,Moderate,24,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,27FEB15:12:00:00,2015,2,27,12,25,78,Moderate,28,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,27FEB15:18:00:00,2015,2,27,18,25.9,80,Moderate,24,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,28FEB15:00:00:00,2015,2,28,0,16.5,60,Moderate,14,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,28FEB15:06:00:00,2015,2,28,6,17.8,63,Moderate,16,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,28FEB15:12:00:00,2015,2,28,12,18.3,64,Moderate,18,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,28FEB15:18:00:00,2015,2,28,18,20,68,Moderate,21,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,01MAR15:00:00:00,2015,3,1,0,28.9,86,Moderate,29,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,01MAR15:06:00:00,2015,3,1,6,41.5,116,Unhealthy for Sensitive Groups,44,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,01MAR15:12:00:00,2015,3,1,12,81.3,164,Unhealthy,90,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,02MAR15:12:00:00,2015,3,2,12,108.5,178,Unhealthy,94,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,02MAR15:18:00:00,2015,3,2,18,99.8,174,Unhealthy,100,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,03MAR15:00:00:00,2015,3,3,0,75.3,161,Unhealthy,70,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,03MAR15:06:00:00,2015,3,3,6,77,162,Unhealthy,82,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,03MAR15:12:00:00,2015,3,3,12,89.3,168,Unhealthy,81,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,03MAR15:18:00:00,2015,3,3,18,117.5,183,Unhealthy,147,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,04MAR15:00:00:00,2015,3,4,0,30.1,89,Moderate,23,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,04MAR15:06:00:00,2015,3,4,6,24.8,78,Moderate,25,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,04MAR15:12:00:00,2015,3,4,12,25.9,80,Moderate,30,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,04MAR15:18:00:00,2015,3,4,18,21.5,71,Moderate,19,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,05MAR15:00:00:00,2015,3,5,0,23.4,75,Moderate,23,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,05MAR15:06:00:00,2015,3,5,6,15.9,59,Moderate,15,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,05MAR15:12:00:00,2015,3,5,12,18.9,65,Moderate,18,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,05MAR15:18:00:00,2015,3,5,18,24,76,Moderate,28,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,06MAR15:00:00:00,2015,3,6,0,31.1,91,Moderate,34,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,06MAR15:06:00:00,2015,3,6,6,26.6,81,Moderate,27,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,06MAR15:12:00:00,2015,3,6,12,28.4,85,Moderate,28,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,06MAR15:18:00:00,2015,3,6,18,32,93,Moderate,31,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,07MAR15:00:00:00,2015,3,7,0,34.4,98,Moderate,37,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,07MAR15:06:00:00,2015,3,7,6,34.2,97,Moderate,35,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,07MAR15:12:00:00,2015,3,7,12,41.3,115,Unhealthy for Sensitive Groups,46,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,07MAR15:18:00:00,2015,3,7,18,34.5,98,Moderate,31,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,08MAR15:00:00:00,2015,3,8,0,26.7,82,Moderate,27,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,08MAR15:06:00:00,2015,3,8,6,22.5,73,Moderate,22,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,08MAR15:12:00:00,2015,3,8,12,29.3,87,Moderate,26,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,08MAR15:18:00:00,2015,3,8,18,28.6,86,Moderate,30,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,09MAR15:00:00:00,2015,3,9,0,52.1,142,Unhealthy for Sensitive Groups,58,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,09MAR15:06:00:00,2015,3,9,6,22.5,73,Moderate,27,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,09MAR15:12:00:00,2015,3,9,12,38.1,107,Unhealthy for Sensitive Groups,41,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,09MAR15:18:00:00,2015,3,9,18,99.6,174,Unhealthy,124,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,10MAR15:00:00:00,2015,3,10,0,31.1,91,Moderate,26,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,10MAR15:06:00:00,2015,3,10,6,20.8,69,Moderate,19,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,10MAR15:12:00:00,2015,3,10,12,22.3,72,Moderate,22,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,10MAR15:18:00:00,2015,3,10,18,27.5,83,Moderate,30,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,11MAR15:00:00:00,2015,3,11,0,29,87,Moderate,27,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,11MAR15:06:00:00,2015,3,11,6,32.7,94,Moderate,32,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,11MAR15:12:00:00,2015,3,11,12,43.3,120,Unhealthy for Sensitive Groups,49,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,11MAR15:18:00:00,2015,3,11,18,64.4,156,Unhealthy,70,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,12MAR15:00:00:00,2015,3,12,0,58.6,153,Unhealthy,56,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,12MAR15:06:00:00,2015,3,12,6,53.6,146,Unhealthy for Sensitive Groups,53,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,12MAR15:12:00:00,2015,3,12,12,78,163,Unhealthy,88,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,12MAR15:18:00:00,2015,3,12,18,80.5,164,Unhealthy,80,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,13MAR15:00:00:00,2015,3,13,0,68.4,158,Unhealthy,58,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,13MAR15:06:00:00,2015,3,13,6,70.5,159,Unhealthy,74,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,13MAR15:12:00:00,2015,3,13,12,89.4,169,Unhealthy,91,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,13MAR15:18:00:00,2015,3,13,18,82.5,165,Unhealthy,87,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,14MAR15:00:00:00,2015,3,14,0,122.4,186,Unhealthy,123,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,14MAR15:06:00:00,2015,3,14,6,125.2,187,Unhealthy,121,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,14MAR15:12:00:00,2015,3,14,12,103.4,176,Unhealthy,92,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,14MAR15:18:00:00,2015,3,14,18,76.1,162,Unhealthy,74,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,15MAR15:00:00:00,2015,3,15,0,57.6,152,Unhealthy,54,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,15MAR15:06:00:00,2015,3,15,6,64,155,Unhealthy,70,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,15MAR15:12:00:00,2015,3,15,12,62.2,154,Unhealthy,51,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,15MAR15:18:00:00,2015,3,15,18,40.9,114,Unhealthy for Sensitive Groups,40,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,16MAR15:00:00:00,2015,3,16,0,35.9,102,Unhealthy for Sensitive Groups,31,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,16MAR15:06:00:00,2015,3,16,6,21.2,70,Moderate,20,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,16MAR15:12:00:00,2015,3,16,12,28.9,86,Moderate,31,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,16MAR15:18:00:00,2015,3,16,18,42.1,117,Unhealthy for Sensitive Groups,44,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,17MAR15:00:00:00,2015,3,17,0,28.7,86,Moderate,21,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,17MAR15:06:00:00,2015,3,17,6,22.2,72,Moderate,24,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,17MAR15:12:00:00,2015,3,17,12,33.2,95,Moderate,32,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,17MAR15:18:00:00,2015,3,17,18,40.5,113,Unhealthy for Sensitive Groups,40,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,18MAR15:00:00:00,2015,3,18,0,53.5,145,Unhealthy for Sensitive Groups,54,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,18MAR15:06:00:00,2015,3,18,6,27.5,83,Moderate,19,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,18MAR15:12:00:00,2015,3,18,12,63.7,155,Unhealthy,71,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,18MAR15:18:00:00,2015,3,18,18,77.9,163,Unhealthy,84,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,19MAR15:00:00:00,2015,3,19,0,29.5,88,Moderate,26,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,19MAR15:06:00:00,2015,3,19,6,87.1,167,Unhealthy,104,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,19MAR15:12:00:00,2015,3,19,12,83.4,165,Unhealthy,77,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,19MAR15:18:00:00,2015,3,19,18,65,156,Unhealthy,62,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,20MAR15:00:00:00,2015,3,20,0,65.3,156,Unhealthy,59,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,20MAR15:06:00:00,2015,3,20,6,63.4,155,Unhealthy,59,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,20MAR15:12:00:00,2015,3,20,12,65.3,156,Unhealthy,65,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,20MAR15:18:00:00,2015,3,20,18,66.7,157,Unhealthy,69,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,21MAR15:00:00:00,2015,3,21,0,53.7,146,Unhealthy for Sensitive Groups,49,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,21MAR15:06:00:00,2015,3,21,6,69.5,158,Unhealthy,80,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,21MAR15:12:00:00,2015,3,21,12,103.5,176,Unhealthy,99,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,21MAR15:18:00:00,2015,3,21,18,88.4,168,Unhealthy,94,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,22MAR15:00:00:00,2015,3,22,0,124.9,187,Unhealthy,125,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,22MAR15:06:00:00,2015,3,22,6,132.7,191,Unhealthy,144,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,22MAR15:12:00:00,2015,3,22,12,36.6,104,Unhealthy for Sensitive Groups,33,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,22MAR15:18:00:00,2015,3,22,18,35.8,102,Unhealthy for Sensitive Groups,33,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,23MAR15:00:00:00,2015,3,23,0,35.3,100,Moderate,38,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,23MAR15:06:00:00,2015,3,23,6,36.4,103,Unhealthy for Sensitive Groups,34,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,23MAR15:12:00:00,2015,3,23,12,25.4,79,Moderate,21,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,23MAR15:18:00:00,2015,3,23,18,13.3,54,Moderate,13,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,24MAR15:00:00:00,2015,3,24,0,17.7,63,Moderate,19,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,24MAR15:06:00:00,2015,3,24,6,12.2,51,Moderate,10,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,24MAR15:12:00:00,2015,3,24,12,19.1,66,Moderate,19,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,24MAR15:18:00:00,2015,3,24,18,19.3,66,Moderate,24,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,25MAR15:00:00:00,2015,3,25,0,18.4,64,Moderate,16,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,25MAR15:06:00:00,2015,3,25,6,24.7,77,Moderate,27,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,25MAR15:12:00:00,2015,3,25,12,19.2,66,Moderate,16,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,25MAR15:18:00:00,2015,3,25,18,18.3,64,Moderate,19,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,26MAR15:00:00:00,2015,3,26,0,29.6,88,Moderate,34,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,26MAR15:06:00:00,2015,3,26,6,21.1,70,Moderate,22,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,26MAR15:12:00:00,2015,3,26,12,26.5,81,Moderate,29,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,26MAR15:18:00:00,2015,3,26,18,25.7,80,Moderate,25,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,27MAR15:00:00:00,2015,3,27,0,26.8,82,Moderate,24,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,27MAR15:06:00:00,2015,3,27,6,21.7,71,Moderate,24,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,27MAR15:12:00:00,2015,3,27,12,28.9,86,Moderate,33,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,27MAR15:18:00:00,2015,3,27,18,33.2,95,Moderate,37,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,28MAR15:00:00:00,2015,3,28,0,36,102,Unhealthy for Sensitive Groups,32,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,28MAR15:06:00:00,2015,3,28,6,46.8,129,Unhealthy for Sensitive Groups,52,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,28MAR15:12:00:00,2015,3,28,12,62.2,154,Unhealthy,61,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,28MAR15:18:00:00,2015,3,28,18,66.9,157,Unhealthy,63,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,29MAR15:00:00:00,2015,3,29,0,88,168,Unhealthy,82,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,29MAR15:06:00:00,2015,3,29,6,72.9,160,Unhealthy,74,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,29MAR15:12:00:00,2015,3,29,12,75.8,161,Unhealthy,58,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,29MAR15:18:00:00,2015,3,29,18,65.7,156,Unhealthy,63,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,30MAR15:00:00:00,2015,3,30,0,60.3,153,Unhealthy,52,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,30MAR15:12:00:00,2015,3,30,12,30.2,89,Moderate,33,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,30MAR15:18:00:00,2015,3,30,18,34.5,98,Moderate,34,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,31MAR15:00:00:00,2015,3,31,0,38.9,109,Unhealthy for Sensitive Groups,42,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,31MAR15:06:00:00,2015,3,31,6,45.8,126,Unhealthy for Sensitive Groups,48,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,31MAR15:12:00:00,2015,3,31,12,47.9,132,Unhealthy for Sensitive Groups,43,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,31MAR15:18:00:00,2015,3,31,18,64.9,156,Unhealthy,79,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,01APR15:00:00:00,2015,4,1,0,73.1,160,Unhealthy,76,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,01APR15:06:00:00,2015,4,1,6,61.7,154,Unhealthy,62,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,01APR15:12:00:00,2015,4,1,12,36.6,104,Unhealthy for Sensitive Groups,33,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,01APR15:18:00:00,2015,4,1,18,42.1,117,Unhealthy for Sensitive Groups,49,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,02APR15:00:00:00,2015,4,2,0,32.7,94,Moderate,34,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,02APR15:06:00:00,2015,4,2,6,22.1,72,Moderate,21,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,02APR15:12:00:00,2015,4,2,12,39.4,111,Unhealthy for Sensitive Groups,43,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,02APR15:18:00:00,2015,4,2,18,51.8,141,Unhealthy for Sensitive Groups,54,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,03APR15:00:00:00,2015,4,3,0,36.2,103,Unhealthy for Sensitive Groups,44,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,03APR15:06:00:00,2015,4,3,6,60.4,154,Unhealthy,61,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,03APR15:12:00:00,2015,4,3,12,81.2,164,Unhealthy,94,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,03APR15:18:00:00,2015,4,3,18,58.7,153,Unhealthy,47,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,04APR15:00:00:00,2015,4,4,0,38.2,108,Unhealthy for Sensitive Groups,36,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,04APR15:06:00:00,2015,4,4,6,37.5,106,Unhealthy for Sensitive Groups,36,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,04APR15:12:00:00,2015,4,4,12,30.6,90,Moderate,33,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,04APR15:18:00:00,2015,4,4,18,71.2,159,Unhealthy,75,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,05APR15:00:00:00,2015,4,5,0,111.8,180,Unhealthy,110,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,05APR15:06:00:00,2015,4,5,6,65.3,156,Unhealthy,51,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,05APR15:12:00:00,2015,4,5,12,52.6,143,Unhealthy for Sensitive Groups,60,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,05APR15:18:00:00,2015,4,5,18,49.2,135,Unhealthy for Sensitive Groups,52,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,06APR15:00:00:00,2015,4,6,0,14.2,55,Moderate,6,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,06APR15:06:00:00,2015,4,6,6,8.1,34,Good,7,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,06APR15:12:00:00,2015,4,6,12,19,66,Moderate,19,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,06APR15:18:00:00,2015,4,6,18,30.7,90,Moderate,40,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,07APR15:00:00:00,2015,4,7,0,36.3,103,Unhealthy for Sensitive Groups,35,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,07APR15:06:00:00,2015,4,7,6,22,72,Moderate,20,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,07APR15:12:00:00,2015,4,7,12,27.8,84,Moderate,27,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,07APR15:18:00:00,2015,4,7,18,22.7,73,Moderate,20,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,08APR15:00:00:00,2015,4,8,0,24,76,Moderate,27,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,08APR15:06:00:00,2015,4,8,6,32.5,94,Moderate,30,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,08APR15:12:00:00,2015,4,8,12,30.9,91,Moderate,30,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,10APR15:06:00:00,2015,4,10,6,37.8,107,Unhealthy for Sensitive Groups,985,UG/M3,1 Hr,Invalid,1
Shanghai,PM2.5 - Principal,11APR15:12:00:00,2015,4,11,12,29.7,88,Moderate,27,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,11APR15:18:00:00,2015,4,11,18,41.2,115,Unhealthy for Sensitive Groups,985,UG/M3,1 Hr,Invalid,1
Shanghai,PM2.5 - Principal,12APR15:06:00:00,2015,4,12,6,53.6,146,Unhealthy for Sensitive Groups,56,UG/M3,1 Hr,Valid,1
